"Date","DCCrho"
2021-07-29,-0.148768401390598
2021-08-02,-0.171067258506201
2021-08-03,-0.250645978478386
2021-08-04,-0.249978917967678
2021-08-05,-0.236210141108057
2021-08-09,-0.201433218800058
2021-08-10,-0.200654677706304
2021-08-11,-0.200492128058952
2021-08-12,-0.17316929384577
2021-08-16,-0.141186203465269
2021-08-17,-0.125697186100438
2021-08-18,-0.163926538738122
2021-08-19,-0.11839907134029
2021-08-23,-0.130315317059701
2021-08-24,-0.172320653282863
2021-08-25,-0.140850352252308
2021-08-26,-0.156668575376541
2021-08-30,-0.165061706994994
2021-08-31,-0.173633163879522
2021-09-01,-0.159407476189273
2021-09-02,-0.168255937856699
2021-09-06,-0.166334046038933
2021-09-08,-0.17449360830138
2021-09-09,-0.255679890984881
2021-09-13,-0.25520766811701
2021-09-14,-0.242458479722751
2021-09-15,-0.229925271195929
2021-09-16,-0.219700918401492
2021-09-20,-0.217609129616801
2021-09-21,-0.289752360448551
2021-09-22,-0.295256680596026
2021-09-23,-0.261099121061715
2021-09-27,-0.250346422211892
2021-09-28,-0.247777535620597
2021-09-29,-0.257918129940832
2021-09-30,-0.248639105800395
2021-10-04,-0.224345088381701
2021-10-05,-0.219021983884005
2021-10-06,-0.227671817978006
2021-10-07,-0.20112360245515
2021-10-11,-0.186869475437866
2021-10-13,-0.161180564394925
2021-10-14,-0.180891854634175
2021-10-18,-0.181673443905735
2021-10-19,-0.166737393602501
2021-10-20,-0.203559782108424
2021-10-21,-0.202957232702622
2021-10-25,-0.299155411030561
2021-10-26,-0.122532187481861
2021-10-27,-0.137361955093196
2021-10-28,-0.154384634203447
2021-11-01,-0.068680966760987
2021-11-03,-0.0911810943569384
2021-11-04,-0.0866916341820421
2021-11-05,0.0220098205362363
2021-11-08,-0.0155891589448948
2021-11-09,-0.0544869059989099
2021-11-10,-0.0761271662114263
2021-11-11,-0.0838706796335044
2021-11-12,-0.08830735804102
2021-11-16,-0.074553173264284
2021-11-17,-0.0741135633594444
2021-11-18,-0.0784923961304248
2021-11-19,-0.105354200442355
2021-11-22,-0.104822740317048
2021-11-23,-0.124982216897737
2021-11-24,-0.145406432055808
2021-11-25,-0.163063968389583
2021-11-26,-0.104597580096918
2021-11-29,-0.0782912041277052
2021-11-30,-0.0938338566267373
2021-12-01,-0.112793829692468
2021-12-02,-0.150919825322464
2021-12-03,-0.175002619586836
2021-12-06,-0.178180773496921
2021-12-07,-0.182615391963373
2021-12-08,-0.177224209824869
2021-12-09,-0.184503138941222
2021-12-10,-0.157025161532997
2021-12-13,-0.144215785359919
2021-12-14,-0.105080463241876
2021-12-15,-0.185270711915394
2021-12-16,-0.180916308977643
2021-12-17,-0.180156491069156
2021-12-20,-0.183602485288753
2021-12-21,-0.185521295850986
2021-12-22,-0.215898243862088
2021-12-23,-0.210684259151756
2021-12-27,-0.179625445548826
2021-12-28,-0.173430283947921
2021-12-29,-0.158007148913786
2021-12-30,-0.163998964317475
2022-01-03,-0.0505282700802513
2022-01-04,0.105119630415102
2022-01-05,-0.0513050901416854
2022-01-06,-0.063827632320356
2022-01-07,-0.0581333756716163
2022-01-10,-0.0928416665954592
2022-01-11,-0.0997472878018165
2022-01-12,-0.127724416262979
2022-01-13,-0.0910513999775903
2022-01-14,-0.0976539910625322
2022-01-17,-0.11474016855791
2022-01-18,-0.129919586598349
2022-01-19,-0.13323368630664
2022-01-20,-0.150395642759368
2022-01-21,-0.259642387201066
2022-01-24,-0.251024253992667
2022-01-25,-0.25426300626978
2022-01-26,-0.238527150936854
2022-01-27,-0.24585924437692
2022-01-28,-0.226284738968361
2022-01-31,-0.215034973722557
2022-02-01,-0.213898985007697
2022-02-02,-0.296203798823638
2022-02-03,-0.301532748749687
2022-02-04,-0.282795535123848
2022-02-07,-0.251264236969427
2022-02-08,-0.19714668730392
2022-02-09,-0.142936999392304
2022-02-10,-0.151383091619
2022-02-11,-0.154539917304378
2022-02-14,-0.173694638157291
2022-02-15,-0.176341496248397
2022-02-16,-0.180344923868813
2022-02-17,-0.203407003036102
2022-02-18,-0.194621624441929
2022-02-21,-0.209925711991538
2022-02-22,-0.144386238914398
2022-02-23,-0.140749207615812
2022-02-24,-0.148655537210962
2022-02-25,-0.133435740827001
2022-03-02,0.166094416633847
2022-03-03,0.0740608027528343
2022-03-04,0.0490646817700154
2022-03-07,0.0421437241340138
2022-03-08,-0.00862631309357278
2022-03-09,-0.0295317757876467
2022-03-10,-0.082540321830006
2022-03-11,-0.0672044545880173
2022-03-14,-0.0791422952470744
2022-03-15,-0.0642382584515794
2022-03-16,-0.0699795119302352
2022-03-17,-0.0460636511165277
2022-03-18,-0.0725977672097851
2022-03-21,-0.10833832225932
2022-03-22,-0.12723084486579
2022-03-23,-0.134355762084275
2022-03-24,-0.149620147112204
2022-03-25,-0.184496866960358
2022-03-28,-0.185083635892958
2022-03-29,-0.199218887218551
2022-03-30,-0.197689735633374
2022-03-31,-0.202169996058717
2022-04-04,-0.165438213099297
2022-04-05,-0.348045510715652
2022-04-06,-0.352782938640869
2022-04-07,-0.336433449062701
2022-04-11,-0.308427317495318
2022-04-12,-0.278735362719709
2022-04-13,-0.260868664166187
2022-04-14,-0.201094317844987
2022-04-18,-0.200363305908722
2022-04-19,-0.171543899722777
2022-04-20,-0.15265476720334
2022-04-25,-0.140594275439696
2022-04-26,0.110936428453355
2022-04-27,0.101289975017397
2022-04-28,0.0447859826846597
2022-05-02,0.000101182002592953
2022-05-03,-0.109397759022686
2022-05-04,-0.0963046627595824
2022-05-05,-0.117628417292649
2022-05-09,-0.181422130795779
2022-05-10,-0.183475162975671
2022-05-11,-0.191650648709481
2022-05-12,-0.182248573842313
2022-05-16,-0.1759212968778
2022-05-17,-0.15888861655494
2022-05-18,-0.19868919576392
2022-05-19,-0.200186306364757
2022-05-23,-0.213266519485182
2022-05-24,-0.302493496206871
2022-05-25,-0.284282548614019
2022-05-26,-0.258722656565795
2022-05-30,-0.271092617429246
2022-05-31,-0.258945130694787
2022-06-01,-0.245798823144533
2022-06-02,-0.214546932738704
2022-06-06,-0.216274454230353
2022-06-07,-0.210358041862729
2022-06-08,-0.200534628483635
2022-06-09,-0.198660076874081
2022-06-13,-0.194967622545815
2022-06-14,-0.374847471705513
2022-06-15,-0.343477876003829
